,cached_download_latency@client,cpu@cache,cpu_limit,filesize@client,mem@cache,non_cached_download_latency@client,rx_bitrate_cadv@cache:server,tx_bitrate_cadv@cache:client,vcdn_users@client,wl_cachedperc,wl_filesize,wl_ratelimit
0,0.016246290185,0.99803955,100,0.524288,38.326272,0.0194029327688,6.331272,8.510016,2.0,95,5,100
1,0.0116312318384,2.53201755,100,0.524288,87.523328,0.0165755754131,8.440552,40.80454,10.0,95,5,100
2,1.37476892874,3.468351,100,0.524288,100.560896,1.4169604498,4.219494,88.269556,40.0,95,5,100
3,3.25044475051,4.01469155,100,0.524288,102.027264,3.60142003992,4.220936,91.98127,70.0,95,5,100
4,5.50069081502,4.98383265,100,0.524288,103.129088,5.51210181954,4.505384,90.123684,100.0,95,5,100
5,8.70173756965,5.200776675,100,0.524288,105.197568,8.77647203377,5.125016,90.649308,140.0,95,5,100
6,11.8499288549,6.22178255,100,0.524288,106.913792,12.8270359713,4.538712,96.370412,180.0,95,5,100
7,0.0499057240218,0.36676075,100,0.104857,26.722304,0.0569181408337,1.700352,1.712504,2.0,40,1,100
8,0.0448028544273,1.4710744,100,0.104857,46.61248,0.0594536235775,5.527068,8.540092,10.0,40,1,100
9,0.041047680292,5.11318535,100,0.104857,52.035584,0.0587417451961,19.558272,32.003392,40.0,40,1,100
10,0.0413351711267,7.84797015,100,0.104857,52.789248,0.0619998949231,31.040268,55.055508,70.0,40,1,100
11,0.0467528841619,11.3590324,100,0.104857,53.829632,0.0685741113047,44.646516,77.362416,100.0,40,1,100
12,2.16762002746,11.1634743,100,0.104857,55.611392,2.18673478861,55.27596,93.710368,140.0,40,1,100
13,5.4818224517,11.06328515,100,0.104857,57.921536,5.52383504303,52.72332,92.875896,180.0,40,1,100
14,0.0532392158644,3.3046584,100,3.145728,127.049728,0.0534055932372,37.829484,38.110296,2.0,80,30,100
15,0.480660573749,4.5980677,100,3.145728,358.862848,0.522002401211,37.856396,85.216128,10.0,80,30,100
16,2.55221259818,6.61242915,100,3.145728,438.788096,2.8682882056,26.590152,86.187316,40.0,80,30,100
17,2.68517167645,6.1189361,100,3.145728,467.050496,8.09133498936,5.897752,96.801484,70.0,80,30,100
18,4.49668899682,6.2291107,100,3.145728,472.805376,5.57506501221,2.373264,90.029288,100.0,80,30,100
19,6.53838172638,6.27084715,100,3.145728,470.867968,4.35756429586,1.242184,93.350764,140.0,80,30,100
20,8.1711807901,5.802544,100,3.145728,466.55488,8.224821708,1.417008,90.947936,180.0,80,30,100
21,0.0102803143597,4.31351055,100,3.145728,133.398528,0.0115003075431,37.83978,51.132612,2.0,80,30,500
22,0.00724328125981,15.21412565,100,3.145728,416.342016,0.00995415466563,75.661608,241.738148,10.0,80,30,500
23,0.316257386741,21.857362,100,3.145728,488.552448,0.320027743326,94.215914,439.765184,40.0,80,30,500
24,0.755188522746,30.34248765,100,3.145728,489.402368,0.859174190407,106.954224,471.954376,70.0,80,30,500
25,1.25984575871,28.4772133,100,3.145728,488.73472,1.34245634118,84.237788,441.128302,100.0,80,30,500
26,1.47973329604,32.247526425,100,3.145728,486.52288,3.6740334514,81.069448,448.390052,140.0,80,30,500
27,1.43734217103,30.717538875,100,3.145728,479.657984,5.88132889803,61.227434,448.828726,180.0,80,30,500
28,0.00907046648584,4.80585045,100,3.145728,142.68416,0.0103508907186,50.440104,51.137064,2.0,5,30,1000
29,0.00560771698122,21.55088125,100,3.145728,433.41824,0.0110873967492,219.885432,218.505636,10.0,5,30,1000
30,0.0107789755726,76.4718813,100,3.145728,492.171264,0.0170081713125,796.538216,839.372522,40.0,5,30,1000
31,0.245706161967,61.86219445,100,3.145728,486.924288,0.244229661014,843.374824,915.366518,70.0,5,30,1000
32,0.397071833471,63.771330775,100,3.145728,488.828928,0.484526673563,862.72941,893.530188,100.0,5,30,1000
33,0.580450244224,66.8245472,100,3.145728,495.235072,0.8215961477,865.185862,884.615313446,140.0,5,30,1000
34,0.384623570194,65.62678015,100,3.145728,497.311744,1.24428343516,796.157692,888.313732,180.0,5,30,1000
35,0.01489581797,1.7799471,100,1.048576,59.957248,0.0136414357547,16.856632,17.044604,2.0,5,10,500
36,0.00877730600148,8.59752680361,100,1.048576,160.301056,0.0149844994383,75.970816,85.161652,10.0,5,10,500
37,0.00913964980372,32.4310326,100,1.048576,181.256192,0.016092886551,301.840476,314.203208,40.0,5,10,500
38,0.212527971338,42.47363955,100,1.048576,182.84544,0.2162459273,419.309704,444.851316,70.0,5,10,500
39,0.664994537901,41.66734185,100,1.048576,193.568768,0.653387287289,431.239896,450.441808,100.0,5,10,500
40,1.07188144134,48.907470575,100,1.048576,200.15104,1.30015579927,466.432778,480.638385762,140.0,5,10,500
41,0.826504113511,50.2366944,100,1.048576,213.436416,1.9924199406,461.020116,480.341178,180.0,5,10,500
42,0.0152998889542,0.92217665,100,0.524288,37.96992,0.0161127966663,8.439496,8.513688,2.0,70,5,500
